ds,Actual_TOT_PAID,Prediction_TOT_PAID,Prediction_TOT_PAID_lower,Prediction_TOT_PAID_upper,source,Actual_BUDGET_AMT,Forecast_BUDGET_AMT,Actual_NBR_MURDER,Forecast_NBR_MURDER,model_run_datetime
2025-02-28,2398968.34,2047257.7719224747,1577660.6138026982,2553587.9320888263,Fitted,3173980.76,2784671.425737976,18.0,17.35124484616613,2025-03-22 17:40:35
2025-03-31,,2096275.5998881396,1634694.2949581495,2587091.2649285686,Forecast,,2968639.731595968,,19.13300314313269,2025-03-22 17:40:35
2025-04-30,,2238560.7606236767,1768977.9619713286,2683025.9991280423,Forecast,,2772936.473898308,,18.24719719238552,2025-03-22 17:40:35
2025-05-31,,2127127.824264374,1614100.1025385668,2599292.636484122,Forecast,,2659461.3155327835,,18.33806021343671,2025-03-22 17:40:35
2025-06-30,,1981838.5320689294,1535388.4699162848,2470432.0295587094,Forecast,,2678995.6696123295,,18.751380942125525,2025-03-22 17:40:35
2025-07-31,,2235878.755789991,1785613.1991175148,2703340.29371294,Forecast,,2550137.4763073367,,14.172266598729921,2025-03-22 17:40:35
2025-08-31,,1837606.8511614455,1401782.0287259615,2279291.1296324134,Forecast,,2577663.2984664952,,15.056846455366335,2025-03-22 17:40:35
2025-09-30,,1713505.908701505,1246261.9362583586,2168521.689296382,Forecast,,2792449.6196481697,,17.960293507753228,2025-03-22 17:40:35
2025-10-31,,1837873.6029638294,1385401.3801426922,2281420.1770342896,Forecast,,2627755.7133644596,,17.9576690951491,2025-03-22 17:40:35
2025-11-30,,1960125.5820759106,1505062.6995671466,2425216.8927657395,Forecast,,2889412.4334500385,,17.766930300183226,2025-03-22 17:40:35
2025-12-31,,1939300.4938308306,1451023.2853888595,2384492.4032624266,Forecast,,2392885.9660794097,,15.582691794263322,2025-03-22 17:40:35
2026-01-31,,2167236.092956906,1703359.553982817,2624083.2728373436,Forecast,,2931487.632584764,,17.496828671428403,2025-03-22 17:40:35
2026-02-28,,2047271.417005289,1572471.4248271612,2538562.7892109724,Forecast,,2842883.531354406,,17.808716184010674,2025-03-22 17:40:35
2026-03-31,,2101621.2541728485,1649645.3915739674,2556476.7499461826,Forecast,,3019853.729075074,,19.604083135130004,2025-03-22 17:40:35
2026-04-30,,2247585.7610951588,1786759.1578230357,2736672.758449201,Forecast,,2795987.7232912807,,18.756724177475185,2025-03-22 17:40:35
2026-05-31,,2131469.18486695,1659222.5522265406,2594604.630299289,Forecast,,2704890.9048252357,,18.809685889907634,2025-03-22 17:40:35
2026-06-30,,1993376.4966022829,1515617.2773011453,2456595.2206191993,Forecast,,2706176.406892319,,19.26952454521821,2025-03-22 17:40:35
2026-07-31,,2250900.581921196,1813579.5457576616,2744530.6433772515,Forecast,,2587955.793106435,,14.537971313776138,2025-03-22 17:40:35
2026-08-31,,1840419.5796682546,1361552.4341180164,2271133.0308552603,Forecast,,2616216.588354642,,15.612647148262518,2025-03-22 17:40:35
2026-09-30,,,,,,,2839414.8337878664,,18.622422935510038,2025-03-22 17:40:35
2026-10-31,,,,,,,2681987.099471043,,18.35258321125203,2025-03-22 17:40:35
2026-11-30,,,,,,,2911891.1937153884,,18.216192266428656,2025-03-22 17:40:35
2011-04-30,1489878.86,2160283.222921916,1707858.672199367,2614962.313427023,Fitted,3629805.06,2202063.017636281,16.0,11.403130517284959,2025-03-22 17:47:36
2011-05-31,1922713.79,2039558.0737197716,1558440.1174530708,2475344.3732337183,Fitted,1724956.61,2133532.276861382,8.0,11.417865004787446,2025-03-22 17:47:36
2011-06-30,2378873.09,1908730.9876376651,1461228.2118289154,2386726.830012909,Fitted,2623665.5,2116555.4510083064,12.0,11.922715611363136,2025-03-22 17:47:36
2011-07-31,1853901.62,2169263.7448110133,1710266.309382422,2603466.303327213,Fitted,2626410.66,2009281.602601204,9.0,7.043197851184614,2025-03-22 17:47:36
2011-08-31,2024100.54,1746620.8245957205,1295547.3522165187,2177673.769919028,Fitted,1995629.23,2038280.3901879322,17.0,8.309321834013945,2025-03-22 17:47:36
2011-09-30,1329445.24,1598590.2780336689,1100596.2860844093,2068359.1433562501,Fitted,3465521.97,2269654.6782597713,20.0,11.4177158182668,2025-03-22 17:47:36
2011-10-31,1865240.64,1756038.386513943,1312652.0348777375,2217006.1745693367,Fitted,1792970.42,2119086.8531989777,9.0,10.879667258169976,2025-03-22 17:47:36
2011-11-30,2159360.43,1890262.5298729606,1441693.948650704,2363936.689493889,Fitted,1924099.546,2317081.8188780886,16.0,10.800640821510086,2025-03-22 17:47:36
2011-12-31,1356333.85,1880864.7606536685,1427959.087218571,2332313.2291560904,Fitted,1790695.5,1839047.3382621277,6.0,8.411863215629918,2025-03-22 17:47:36
2012-01-31,1692342.47,2064898.607352335,1640541.6335674091,2516469.7541432576,Fitted,1337685.21,2362602.8103955192,8.0,10.967967584573296,2025-03-22 17:47:36
2012-02-29,2208069.26,1975088.1252265498,1515996.550501154,2445457.664577434,Fitted,1815549.91,2264212.494194405,13.0,10.995160175002807,2025-03-22 17:47:36
2012-03-31,1909207.0,2018848.657123058,1577184.0408956674,2485571.4891355517,Fitted,2238235.9,2454344.265323682,17.0,12.764310204894283,2025-03-22 17:47:36
2012-04-30,2872070.97,2157289.853054325,1681861.124550446,2639911.7779441355,Fitted,2064924.92,2287088.8949530832,12.0,11.840474463991121,2025-03-22 17:47:36
2012-05-31,2017235.18,2050611.7901010073,1571615.5825108173,2518305.2286591935,Fitted,1387912.58,2151437.573986682,10.0,11.968892830542368,2025-03-22 17:47:36
2012-06-30,2030150.39,1898205.1011730277,1444735.7872297384,2365977.933904742,Fitted,2203039.23,2189194.25707727,9.0,12.334166414618434,2025-03-22 17:47:36
2012-07-31,2156175.11,2148286.297726471,1684111.4005086382,2625397.2875884483,Fitted,1510063.18,2050016.8420663876,12.0,7.911866061082984,2025-03-22 17:47:36
2012-08-31,2104838.76,1762251.8405030426,1332641.4765284029,2218863.4469615864,Fitted,2852607.3,2076819.3421482465,14.0,8.607956092922496,2025-03-22 17:47:36
2012-09-30,1239605.6,1650862.1090205093,1220261.5342460582,2131507.9641433414,Fitted,2982185.85,2282969.590939525,8.0,11.397463124750693,2025-03-22 17:47:36
2012-10-31,1813201.08,1759053.070953173,1293140.1290683998,2238437.6338169565,Fitted,1831774.12,2110605.2214395367,9.0,11.660769185270569,2025-03-22 17:47:36
2012-11-30,1964663.18,1874974.5136574,1404605.7175286077,2331923.019932893,Fitted,3229496.07,2403820.8118609767,14.0,11.418642169666438,2025-03-22 17:47:36
2012-12-31,1705037.78,1847879.9346649505,1389891.9917891775,2339204.5648829876,Fitted,3051046.44,1899162.0340365567,12.0,9.344361381406758,2025-03-22 17:47:36
2013-01-31,1654993.05,2097513.22818869,1612528.5104611563,2558005.6747940164,Fitted,1619809.81,2445445.5462761214,10.0,10.934286642148964,2025-03-22 17:47:36
2013-02-28,2364079.84,1975096.9291399273,1543221.6235723458,2430930.7201533965,Fitted,2386270.9,2322087.36839911,11.0,11.452841398778052,2025-03-22 17:47:36
2013-03-31,900197.95,2024124.8771785162,1574890.5969569134,2481463.1592971156,Fitted,2377410.52,2506055.6586665213,10.0,13.23445712371169,2025-03-22 17:47:36
2013-04-30,2671204.95,2166419.831533074,1702278.6571986417,2673882.621434999,Fitted,2164948.38,2310352.3858811925,13.0,12.34851320002895,2025-03-22 17:47:36
2013-05-31,1656952.45,2054997.0152467268,1562079.2245747994,2535543.8302505044,Fitted,1925505.81,2196877.211924995,14.0,12.439233649047654,2025-03-22 17:47:36
2013-06-30,1981714.48,1909717.5166704068,1430267.3452188731,2381678.7293136823,Fitted,1754634.66,2216411.5509166527,13.0,12.85241640480071,2025-03-22 17:47:36
2013-07-31,2596199.19,2163767.860388612,1693599.9569157364,2621859.9168031006,Fitted,1952435.36,2087553.3421257364,12.0,8.273159489378921,2025-03-22 17:47:36
2013-08-31,2160295.18,1765506.07575732,1320581.8027540725,2201840.2560006855,Fitted,2236453.92,2115079.1487987293,8.0,9.157596773988997,2025-03-22 17:47:36
2013-09-30,1513882.32,1641414.9268431384,1198211.3450356226,2122629.2721036007,Fitted,1369729.94,2329865.4549937085,8.0,12.060905853446815,2025-03-22 17:47:36
2013-10-31,1632396.88,1765792.7411026405,1288845.9152026915,2255894.271122583,Fitted,3025887.28,2165171.5332239526,25.0,12.058138868817164,2025-03-22 17:47:36
2013-11-30,2294279.0,1888054.5137604324,1429829.3346971613,2322687.455315776,Fitted,1421532.25,2426828.238322916,11.0,11.867262100922614,2025-03-22 17:47:36
2013-12-31,2172848.61,1867239.545512501,1405514.5316925445,2312987.6980251395,Fitted,1427626.49,1930301.7554661944,11.0,9.682881022977423,2025-03-22 17:47:36
2014-01-31,1644101.03,2095185.2645126232,1620154.7545049144,2579769.4828610956,Fitted,3507401.86,2468903.4062073273,10.0,11.596875331162726,2025-03-22 17:47:36
2014-02-28,1641647.36,1975229.7290924168,1511711.5583368742,2422684.0202177484,Fitted,1841224.41,2380299.290738606,13.0,11.908634071761924,2025-03-22 17:47:36
2014-03-31,2156105.37,2029589.6861340536,1562064.4455277536,2503310.1956759472,Fitted,3266199.09,2557269.472695065,13.0,13.703858453901196,2025-03-22 17:47:36
2014-04-30,2222263.14,2175563.986482859,1699511.7996245176,2644957.786054119,Fitted,2358043.45,2333403.4516555946,11.0,12.856361526266348,2025-03-22 17:47:36
2014-05-31,1709731.4,2059457.5301285926,1560855.4664982855,2476450.1044661547,Fitted,2031113.489,2242306.6174255367,15.0,12.909180669719499,2025-03-22 17:47:36
2014-06-30,2056515.37,1921374.6352670258,1441534.5486860177,2369048.49059491,Fitted,2094661.68,2243592.1042660982,9.0,13.368881355259617,2025-03-22 17:47:36
2014-07-31,2167779.74,2178908.8404356604,1706656.1929479295,2636326.913032951,Fitted,3607457.13,2125371.4747465863,13.0,8.637185555054407,2025-03-22 17:47:36
2014-08-31,2164246.54,1768437.9580325729,1287111.2263277723,2194617.3630176415,Fitted,1138014.36,2153632.2542609936,5.0,9.711718820776813,2025-03-22 17:47:36
2014-09-30,1638343.97,1632129.7878915542,1160165.3426592972,2132233.9048950262,Fitted,2057333.71,2376830.484467845,13.0,12.721356638254377,2025-03-22 17:47:36
2014-10-31,1643687.01,1772933.1606191134,1302493.0416038618,2211788.004063045,Fitted,3876312.01,2219402.734417241,9.0,12.451374345233129,2025-03-22 17:47:36
2014-11-30,1801718.81,1901300.363307529,1426362.1688605817,2351881.8932975843,Fitted,1260767.63,2449306.8133129543,5.0,12.314845430729362,2025-03-22 17:47:36
2014-12-31,2229873.87,1886385.2813458005,1416584.1960575972,2341249.8544447287,Fitted,2534111.84,1961655.79273555,13.0,10.025629568863279,2025-03-22 17:47:36
2015-01-31,1652092.58,2092456.5853975434,1668144.2000656181,2549646.392563691,Fitted,1956282.453,2492682.556338992,13.0,12.261789048893721,2025-03-22 17:47:36
2015-02-28,1812800.17,1975497.1976125422,1541677.6487268377,2415622.057796125,Fitted,3181166.224,2438822.5701927077,12.0,12.36252436971364,2025-03-22 17:47:36
2015-03-31,2280071.14,2035244.3980353188,1585430.203839884,2491429.596773465,Fitted,2792862.4,2607968.4729753607,15.0,14.172530765943913,2025-03-22 17:47:36
2015-04-30,2268000.62,2184718.964802542,1756851.9182472439,2660256.2284598025,Fitted,2036438.798,2356257.1880771364,13.0,13.364016986971293,2025-03-22 17:47:36
2015-05-31,2296895.1,2063993.8146312623,1560136.739582094,2542506.053721603,Fitted,3073630.96,2287726.4469754566,13.0,13.378751487798832,2025-03-22 17:47:36
2015-06-30,2560899.1,1933166.7276115275,1460490.0492572018,2418710.629535816,Fitted,2293476.359,2270749.6208060747,11.0,13.883602107267214,2025-03-22 17:47:36
2015-07-31,2921974.55,2193699.483815862,1735417.22117149,2652635.5541945654,Fitted,2004424.244,2163475.7720720507,6.0,9.004084360412453,2025-03-22 17:47:36
2015-08-31,2162138.14,1771056.5626315407,1306238.827499203,2234697.123505668,Fitted,2156796.2,2192474.559331839,11.0,10.270208356566231,2025-03-22 17:47:36
2015-09-30,1539331.38,1623026.0151316384,1155725.628267265,2081609.343795174,Fitted,2090915.083,2423848.847087343,15.0,13.378602353713877,2025-03-22 17:47:36
2015-10-31,1933027.15,1780464.4658100416,1337870.1720811212,2245198.956945663,Fitted,1500551.648,2273281.0217342507,3.0,12.840681921949145,2025-03-22 17:47:36
2015-11-30,1972425.92,1914679.2629091712,1462217.1952994936,2404671.0184770026,Fitted,3941170.846,2471275.987130335,14.0,12.761779480450066,2025-03-22 17:47:36
2015-12-31,1992113.37,1905271.835888076,1422757.4280318324,2367613.080279071,Fitted,1453386.65,1993241.5062221105,8.0,10.373130002900641,2025-03-22 17:47:36
2016-01-31,2221328.92,2089296.024784727,1652377.7029167025,2532668.1608370193,Fitted,2096546.766,2516796.978063172,17.0,12.929362500177982,2025-03-22 17:47:36
2016-02-29,1660954.45,1999476.507941057,1550836.4797201327,2498562.8968382957,Fitted,1648925.19,2418406.6615885952,10.0,12.956674952595355,2025-03-22 17:47:36
2016-03-31,1940317.92,2043226.2987588844,1596527.5355843639,2502967.05084075,Fitted,2296818.55,2608538.4324086737,10.0,14.725967482647754,2025-03-22 17:47:36
2016-04-30,1900619.06,2181657.1002410688,1724239.2362619403,2647882.7885506246,Fitted,2330669.011,2441283.061749438,9.0,13.802269643329685,2025-03-22 17:47:36
2016-05-31,1813296.63,2074968.2963570803,1618286.051344283,2523995.120509721,Fitted,2193039.19,2305631.7404849897,18.0,13.930830508184028,2025-03-22 17:47:36
2016-06-30,1741400.85,1922551.2129800757,1445770.8602271227,2380813.5583722107,Fitted,1764802.379,2343388.4232868757,12.0,14.296241993845134,2025-03-22 17:47:36
2016-07-31,2389991.23,2172621.6686028335,1722591.866817917,2647835.206227948,Fitted,2944021.215,2204211.007978017,6.0,9.874084138612531,2025-03-22 17:47:36
2016-08-31,1360454.62,1786576.46053721,1344418.2352154795,2234878.385932954,Fitted,2234798.69,2231013.5229886617,5.0,10.570316713808507,2025-03-22 17:47:36
2016-09-30,2130952.88,1675176.3252294296,1251766.8892374758,2175400.970455198,Fitted,1559861.258,2437163.786271382,8.0,13.359961687379569,2025-03-22 17:47:36
2016-10-31,1560746.86,1783356.5365426855,1309247.313942782,2254035.295912893,Fitted,1926779.928,2264799.4317460437,13.0,13.623410287699931,2025-03-22 17:47:36
2016-11-30,1751660.08,1899267.5754217329,1403682.342108145,2388669.449968765,Fitted,3566603.692,2558015.036658953,16.0,13.38142121383842,2025-03-22 17:47:36
2016-12-31,1247216.95,1872162.2458098563,1411727.4441897604,2340721.3657194157,Fitted,1766605.264,2053356.2738091806,15.0,11.307282965379482,2025-03-22 17:47:36
2017-01-31,2283660.72,2121784.788714219,1631542.8011623488,2592801.270374258,Fitted,3084823.166,2599639.801023328,14.0,12.897350765922315,2025-03-22 17:47:36
2017-02-28,2065107.68,1999358.779090698,1553455.5488661947,2442910.151720516,Fitted,1569254.32,2476281.6367289233,8.0,13.416034272302511,2025-03-22 17:47:36
2017-03-31,1561699.4,2048375.9761357633,1612767.2436455954,2490429.842047085,Fitted,1270808.493,2660249.942034658,6.0,15.197792541603157,2025-03-22 17:47:36
2017-04-30,1501834.04,2190660.526303009,1770663.1506018871,2672525.107877863,Fitted,2755812.218,2464546.683802391,13.0,14.311986564082524,2025-03-22 17:47:36
2017-05-31,2452080.04,2079226.9590232072,1586217.5673302647,2534306.350993907,Fitted,2387869.87,2351071.5248843157,21.0,14.402849557467505,2025-03-22 17:47:36
2017-06-30,1977013.09,1933937.0562595632,1454644.798202768,2414968.1581275263,Fitted,2397063.113,2370605.8784290208,12.0,14.81617025938267,2025-03-22 17:47:36
2017-07-31,2556370.52,2187976.648874034,1730382.4913594252,2660757.2322895727,Fitted,3006947.783,2241747.6845254223,22.0,10.237055891075967,2025-03-22 17:47:36
2017-08-31,1885803.17,1789704.1131388214,1358456.710367518,2236920.9940008027,Fitted,2672625.422,2269273.506085856,9.0,11.12163572280229,2025-03-22 17:47:36
2017-09-30,1953280.92,1665602.5599304703,1170179.5170152066,2139734.8400927964,Fitted,1497327.189,2484059.826688179,7.0,14.025082751082977,2025-03-22 17:47:36
2017-10-31,1746813.75,1789969.6230861982,1330818.3467514808,2232797.2689960296,Fitted,2256027.323,2319365.919805861,10.0,14.022458313567865,2025-03-22 17:47:36
2017-11-30,1606243.9,1912220.991449944,1418440.318210255,2331526.935587647,Fitted,2090420.503,2581022.6393120363,10.0,13.831719494494877,2025-03-22 17:47:36
2017-12-31,1625741.69,1891395.2721505382,1423761.9163262711,2370806.226713541,Fitted,1267262.348,2084496.1713256694,8.0,11.647480963393278,2025-03-22 17:47:36
2018-01-31,2697441.94,2119330.2402222464,1652856.2027028955,2584753.676428424,Fitted,3167225.47,2623097.8372152112,10.0,13.561617815377502,2025-03-22 17:47:36
2018-02-28,1615646.79,1999364.9942862035,1548223.2144870474,2431265.951541455,Fitted,3607562.054,2534493.735428801,14.0,13.87350530521269,2025-03-22 17:47:36
2018-03-31,2145538.1,2053714.200399496,1569544.406776154,2496875.9893253944,Fitted,2431429.333,2711463.9325335743,13.0,15.668872231149995,2025-03-22 17:47:36
2018-04-30,2153008.87,2199678.096624112,1726394.9304805214,2645548.96451469,Fitted,3239678.403,2487597.9261539807,20.0,14.821513249124965,2025-03-22 17:47:36
2018-05-31,2101930.5,2083560.8893855691,1584224.074507197,2545384.96585453,Fitted,2203610.271,2396501.10697355,11.0,14.874474936487877,2025-03-22 17:47:36
2018-06-30,2097268.44,1945467.5904660905,1504676.9302472107,2422732.264918882,Fitted,1983393.376,2397786.6083493535,19.0,15.334313567532195,2025-03-22 17:47:36
2018-07-31,2592867.81,2202991.0447747223,1713274.6627236772,2664264.0273970873,Fitted,1510168.665,2279565.9938492775,8.0,10.60276031101895,2025-03-22 17:47:36
2018-08-31,2015054.33,1792509.4115117572,1341567.8421603828,2225319.2738565407,Fitted,2221267.368,2307826.7883831607,19.0,11.677436120431185,2025-03-22 17:47:36
2018-09-30,1222470.6,1656190.8373128974,1190910.4005451256,2113810.4629922407,Fitted,2877683.088,2531025.0331250057,18.0,14.687211883413475,2025-03-22 17:47:36
2018-10-31,2249711.87,1796983.4591803765,1321307.1401140369,2246045.5592944515,Fitted,2263179.778,2373597.29809402,18.0,14.417372134084047,2025-03-22 17:47:36
2018-11-30,1939409.96,1925340.2577133104,1469274.8658348755,2427558.8936204803,Fitted,1731484.64,2603501.3916361798,5.0,14.280981166147884,2025-03-22 17:47:36
2018-12-31,1482792.84,1910414.4247907475,1449978.3222691035,2400655.1109506534,Fitted,2767227.89,2115850.3861934803,11.0,11.991907849070712,2025-03-22 17:47:36
2019-01-31,2127225.02,2116474.977881707,1659695.167484803,2554966.2977748783,Fitted,3572884.661,2646877.1649314933,21.0,14.228209873889595,2025-03-22 17:47:36
2019-02-28,2160835.26,1999505.8795515317,1549256.8869479813,2470229.5422982094,Fitted,3358937.97,2593017.1924554906,10.0,14.329073944839696,2025-03-22 17:47:36
2019-03-31,2860021.31,2059242.3290135872,1614095.513836874,2540917.5359186996,Fitted,4540530.886,2762163.110372595,15.0,16.13922288585783,2025-03-22 17:47:36
2019-04-30,2311900.09,2208706.491320421,1744912.5768873545,2677959.0941542857,Fitted,2690755.758,2510451.840079423,14.0,15.330847056900762,2025-03-22 17:47:36
2019-05-31,2282023.7,2087970.5899578538,1627584.6129540487,2563389.712479249,Fitted,3335218.781,2441921.114079451,18.0,15.345724105438684,2025-03-22 17:47:36
2019-06-30,2411533.35,1957133.0985591314,1475940.1814530957,2401703.97049176,Fitted,2082052.161,2424944.302524894,19.0,15.850712674306878,2025-03-22 17:47:36
2019-07-31,2433979.15,2217655.1035720957,1719362.0380039427,2620208.968575368,Fitted,2530530.32,2317670.4688924956,8.0,10.971337475164415,2025-03-22 17:47:36
2019-08-31,1665229.4,1795001.431196363,1325224.5915019312,2252499.805874561,Fitted,1925620.28,2346669.271254258,11.0,12.237604019028945,2025-03-22 17:47:36
